difficulty,common,person,trial,id,x,y,class
hard,AB,2,6,16,-0.38576937,0.03624118,B
hard,AB,2,6,17,-0.19448692,0.04425209,B
hard,AB,2,6,18,-0.01499665,-0.4042886,B
hard,AB,2,6,19,-0.21878341,-0.23223187,B
hard,AB,2,6,20,-0.28345428,-0.42190171,B
hard,AB,2,9,1,0.08683084,0.38374068,A
hard,AB,2,9,2,-0.2881569,-0.22180418,A
hard,AB,2,9,3,0.0038966,0.18421006,A
hard,AB,2,9,4,-0.4094017,0.20265138,A
hard,AB,2,9,5,0.31676499,-0.35134913,A
hard,AB,2,9,6,-0.21313793,0.39592029,A
hard,AB,2,9,7,0.08715822,-0.1781297,A
hard,AB,2,9,8,-0.41799722,0.39162504,A
hard,AB,2,9,9,-0.41682405,0.03211064,A
hard,AB,2,9,10,-4.8278e-4,-0.36266184,A
hard,AB,2,9,11,-4.8374e-4,0.36155817,B
hard,AB,2,9,12,0.28697436,-0.24100877,B
hard,AB,2,9,13,0.20775579,-0.18323647,B
hard,AB,2,9,14,-0.1881298,-0.18551237,B
hard,AB,2,9,15,-0.10795805,-0.40050492,B
hard,AB,2,9,16,0.31947172,0.40225576,B
hard,AB,2,9,17,-0.31247744,0.19794412,B
hard,AB,2,9,18,-0.19460903,-0.37140067,B
hard,AB,2,9,19,0.00328284,-0.17403991,B
hard,AB,2,9,20,-0.41589371,-0.39348893,B
hard,AB,2,10,1,-0.10216858,-0.38815044,A
hard,AB,2,10,2,-0.19185742,-0.21997626,A
hard,AB,2,10,3,-0.00325888,-0.00901688,A
hard,AB,2,10,4,0.10930433,-0.04846442,A
hard,AB,2,10,5,-0.00521286,-0.20117737,A
hard,AB,2,10,6,-0.2911979,0.41016638,A
hard,AB,2,10,7,-0.11132591,0.39786313,A
hard,AB,2,10,8,-0.31614069,0.02372043,A
hard,AB,2,10,9,-0.31502022,-0.23758872,A
hard,AB,2,10,10,0.30078836,0.21172203,A
hard,AB,2,10,11,-0.08729177,-0.23907044,B
hard,AB,2,10,12,0.09418172,0.43762864,B
hard,AB,2,10,13,0.1838373,0.16052875,B
hard,AB,2,10,14,0.20100468,-0.21851922,B
hard,AB,2,10,15,0.21860303,0.40703237,B
hard,AB,2,10,16,-0.21819395,0.4212631,B
hard,AB,2,10,17,-0.39543197,-0.38200198,B
hard,AB,2,10,18,-0.3022033,-0.37681946,B
hard,AB,2,10,19,0.30549227,0.04399762,B
hard,AB,2,10,20,-0.29790423,0.16605825,B
hard,B,2,3,1,-0.1929649,-0.16187532,A
hard,B,2,3,2,0.01789205,0.39014023,A
hard,B,2,3,3,-0.08719345,0.40979347,A
hard,B,2,3,4,-0.31576841,0.41261445,A
hard,B,2,3,5,0.09404803,-0.36454457,A
hard,B,2,3,6,0.28361378,0.15668937,B
hard,B,2,3,7,0.30621561,0.44105467,B
hard,B,2,3,8,-0.093735,-0.18879934,B
hard,B,2,3,9,-0.39562519,-0.19428233,B
hard,B,2,3,10,-0.20865691,0.41142866,B
hard,B,2,3,11,0.19764364,0.4406563,B
hard,B,2,3,12,0.19899643,-0.17995854,B
hard,B,2,3,13,-0.31379741,0.20446338,B
hard,B,2,3,14,-0.418021,-0.00687788,B
hard,B,2,3,15,-0.38270406,-0.35618419,B
hard,B,2,3,16,0.09361093,-0.19710755,B
hard,B,2,3,17,-0.40804992,0.21394334,B
hard,B,2,3,18,-0.30692218,-0.39169138,B
hard,B,2,3,19,-9.6162e-4,-0.22883246,B
hard,B,2,3,20,0.11871707,0.1638959,B
hard,B,2,4,1,-0.0063902,-0.20447974,A
hard,B,2,4,2,-0.11730953,0.15974041,A
hard,B,2,4,3,0.18166845,0.20414116,A
hard,B,2,4,4,-0.38022257,-0.23579008,A
hard,B,2,4,5,0.28845322,-0.38073658,A
hard,B,2,4,6,0.18899522,-0.02783566,B
hard,B,2,4,7,-0.10013584,-0.37282227,B
hard,B,2,4,8,-0.38234049,0.44656685,B
hard,B,2,4,9,-0.21217074,0.04307183,B
hard,B,2,4,10,0.00762615,-0.40955255,B
hard,B,2,4,11,-0.38034262,0.15611017,B
hard,B,2,4,12,-0.08938312,0.03388183,B
hard,B,2,4,13,0.11378749,0.20227141,B
hard,B,2,4,14,-0.20699526,0.18422164,B
hard,B,2,4,15,-0.00643798,0.1606589,B
hard,B,2,4,16,-0.00661683,0.43661249,B
hard,B,2,4,17,-0.30727512,-0.01843362,B
hard,B,2,4,18,0.28110705,0.37395938,B
hard,B,2,4,19,-0.29211977,-0.42705939,B
hard,B,2,4,20,0.09744285,-0.20471017,B
hard,B,2,5,1,0.20457199,-0.4128298,A
hard,B,2,5,2,-0.1966276,-0.17616875,A
hard,B,2,5,3,-0.11219748,0.16568362,A
hard,B,2,5,4,-0.11948278,0.41762803,A
hard,B,2,5,5,-0.20333939,0.23602169,A
hard,B,2,5,6,-0.20433882,0.02645018,B
hard,B,2,5,7,-0.21755629,0.42704613,B
hard,B,2,5,8,-0.38349628,0.22416614,B
hard,B,2,5,9,-0.41391208,0.03990245,B
hard,B,2,5,10,-0.39200328,0.35962438,B
hard,B,2,5,11,-0.31399498,0.03525896,B
hard,B,2,5,12,-0.1004019,-0.22646146,B
hard,B,2,5,13,-0.10826534,-0.03427728,B
hard,B,2,5,14,0.10478167,0.40662966,B
hard,B,2,5,15,-0.28494874,-0.15548264,B
hard,B,2,5,16,0.00183276,-0.351207,B
hard,B,2,5,17,-0.38233405,-0.36993812,B
hard,B,2,5,18,-0.39874944,-0.19696059,B
hard,B,2,5,19,-0.00658319,0.38126277,B
hard,B,2,5,20,0.09970521,-0.24254858,B
hard,B,2,6,1,0.20356924,0.37903515,A
hard,B,2,6,2,-0.09120446,-0.0021795,A
hard,B,2,6,3,-0.29109219,-0.18523336,A
hard,B,2,6,4,0.30315912,-0.23270015,A
hard,B,2,6,5,-0.21054024,-0.15343797,A
hard,B,2,6,6,-0.41418078,0.01843813,B
hard,B,2,6,7,-0.00405357,-0.18145152,B
hard,B,2,6,8,0.30009575,-0.38673857,B
hard,B,2,6,9,-0.39194475,-0.17278197,B
hard,B,2,6,10,-0.0913616,0.36298172,B
hard,B,2,6,11,-0.41249294,-0.41926192,B
hard,B,2,6,12,-0.19660884,0.18469612,B
hard,B,2,6,13,-0.10240075,0.19397094,B
hard,B,2,6,14,-0.19505667,0.00945536,B
hard,B,2,6,15,0.28904386,0.19426763,B
hard,B,2,6,16,0.19847962,-0.01789372,B
hard,B,2,6,17,-0.38780586,0.1876778,B
hard,B,2,6,18,-0.09662828,-0.18265453,B
hard,B,2,6,19,-0.38516652,0.35914754,B
hard,B,2,6,20,0.31331231,0.00817566,B
hard,B,2,7,1,0.10279944,-0.24537579,A
hard,B,2,7,2,0.1890407,-0.18515041,A
hard,B,2,7,3,0.01311966,0.38192567,A
hard,B,2,7,4,-0.20364361,0.24886588,A
hard,B,2,7,5,-0.30486608,-0.16557812,A
hard,B,2,7,6,-0.30417792,-0.0323068,B
hard,B,2,7,7,0.2838347,-0.35675771,B
hard,B,2,7,8,0.2882683,0.24112674,B
hard,B,2,7,9,-0.09704374,-0.22158596,B
hard,B,2,7,10,0.00709573,-0.39627442,B
hard,B,2,7,11,-0.08661699,-0.38942093,B
hard,B,2,7,12,0.28408282,0.03260569,B
hard,B,2,7,13,0.09454306,0.40445049,B
hard,B,2,7,14,0.09508983,0.21179062,B
hard,B,2,7,15,-0.18802999,0.35349571,B
hard,B,2,7,16,-0.11761215,0.44504565,B
hard,B,2,7,17,-0.18281089,-0.38727903,B
hard,B,2,7,18,-0.31489029,-0.39634488,B
hard,B,2,7,19,-0.39761919,-0.43059771,B
hard,B,2,7,20,0.09063475,-0.02561681,B
easy,A,4,3,1,-0.29466269,0.36391272,A
easy,A,4,3,2,-0.10294064,-0.35228902,A
easy,A,4,3,3,-0.2978517,-0.15316697,A
easy,A,4,3,4,-0.10324365,-0.16207063,A
easy,A,4,3,5,-0.20281075,0.18740954,A
easy,A,4,3,6,0.20581616,-0.04505117,A
easy,A,4,3,7,-0.3834,0.16251299,A
easy,A,4,3,8,-0.30586364,-0.372432,A
easy,A,4,3,9,0.18337293,-0.16049877,A
easy,A,4,3,10,-0.01264795,-0.36260019,A
easy,A,4,3,11,0.10988191,0.01354844,A
easy,A,4,3,12,0.3096824,-0.38357806,A
easy,A,4,3,13,0.28640037,0.36612819,A
easy,A,4,3,14,0.0836191,-0.38373432,A
easy,A,4,3,15,-0.41666396,-0.37622818,A
easy,A,4,3,16,-0.30558377,0.01261272,B
easy,A,4,3,17,0.21768874,-0.3506675,B
easy,A,4,3,18,-0.19997729,-0.21903065,B
easy,A,4,3,19,0.31844285,-0.03203709,B
easy,A,4,3,20,-0.39393686,0.43159396,B
easy,A,4,4,1,-0.20288196,-0.15892621,A
easy,A,4,4,2,-0.10543303,-0.23421735,A
easy,A,4,4,3,-0.40758376,0.03437312,A
easy,A,4,4,4,0.00566557,0.44969489,A
easy,A,4,4,5,0.01665198,-0.03656037,A
easy,A,4,4,6,-0.28199843,0.23563302,A
easy,A,4,4,7,0.18334109,-0.3832009,A
easy,A,4,4,8,0.1987939,0.20482777,A
easy,A,4,4,9,-0.29505594,0.43168399,A
easy,A,4,4,10,0.1916579,0.41690522,A
easy,A,4,4,11,-0.41876685,0.382503,A
easy,A,4,4,12,-0.1869447,0.23754802,A
easy,A,4,4,13,-0.38954124,-0.35670982,A
easy,A,4,4,14,-0.30055748,-0.15980784,A
easy,A,4,4,15,0.10699614,0.20544102,A
easy,A,4,4,16,0.20381309,-0.1773189,B
easy,A,4,4,17,0.30019228,-0.24861085,B
easy,A,4,4,18,0.0176486,-0.3555097,B
easy,A,4,4,19,0.10938634,-0.44903182,B
easy,A,4,4,20,-0.10321571,0.4215551,B
easy,A,4,5,1,0.0957152,0.36859804,A
easy,A,4,5,2,-0.30387779,-0.20799572,A
easy,A,4,5,3,-0.01666824,0.24891338,A
easy,A,4,5,4,-0.39894346,0.17871761,A
easy,A,4,5,5,0.29023676,-0.41761394,A
easy,A,4,5,6,-0.18833259,0.44486897,A
easy,A,4,5,7,0.10593287,-0.2381313,A
easy,A,4,5,8,-0.40342961,0.40651542,A
easy,A,4,5,9,-0.39457858,0.01645151,A
easy,A,4,5,10,-0.00242426,-0.42907941,A
easy,A,4,5,11,-0.00288369,0.36348807,A
easy,A,4,5,12,0.31504139,-0.22088174,A
easy,A,4,5,13,0.21660581,-0.16491978,A
easy,A,4,5,14,-0.20525951,-0.16949496,A
easy,A,4,5,15,-0.11225502,-0.39946895,A
easy,A,4,5,16,0.28417763,0.39594578,B
easy,A,4,5,17,-0.28590724,0.164811,B
easy,A,4,5,18,-0.18845682,-0.38521384,B
easy,A,4,5,19,0.00815417,-0.18969875,B
easy,A,4,5,20,-0.38505199,-0.40524426,B
easy,A,4,7,1,-0.38323759,0.03582461,A
easy,A,4,7,2,0.1862605,0.17049346,A
easy,A,4,7,3,-0.18846006,0.00929212,A
easy,A,4,7,4,-0.11608341,0.23725352,A
easy,A,4,7,5,-0.10763938,-0.37323364,A
easy,A,4,7,6,-0.20296397,-0.38387635,A
easy,A,4,7,7,0.30582121,0.40681615,A
easy,A,4,7,8,-0.3176782,0.19908397,A
easy,A,4,7,9,0.19667081,-0.17536952,A
easy,A,4,7,10,0.28060047,0.24529252000000001,A
easy,A,4,7,11,0.10861757,-0.37220956,A
easy,A,4,7,12,-0.415001,-0.16353978,A
easy,A,4,7,13,-0.18659005,-0.16713718,A
easy,A,4,7,14,-0.29066955,-0.22561386,A
easy,A,4,7,15,0.01781873,0.18916834,A
easy,A,4,7,16,0.09346489,-0.24610411,B
easy,A,4,7,17,-0.30029237,-0.44061881,B
easy,A,4,7,18,-0.41253158,0.23535578,B
easy,A,4,7,19,0.00219556,-0.42248529,B
easy,A,4,7,20,-0.01112285,-0.04216525,B
easy,A,4,8,1,0.0901616,0.1694166,A
easy,A,4,8,2,0.18310708,0.0260181,A
easy,A,4,8,3,0.30332439,0.4120632,A
easy,A,4,8,4,0.21483774,0.37710589,A
easy,A,4,8,5,-0.40239105,0.35860269,A
easy,A,4,8,6,0.28440302,-0.18996881,A
easy,A,4,8,7,0.19985714,-0.2100186,A
easy,A,4,8,8,-0.00116003,-0.18828595,A
easy,A,4,8,9,-0.3959798,-0.35308652,A
easy,A,4,8,10,0.31072947,-0.38173438,A
easy,A,4,8,11,-0.21753676,-0.24844539,A
easy,A,4,8,12,-0.29506542,0.22034455,A
easy,A,4,8,13,0.01638509,0.20342559,A
easy,A,4,8,14,0.08897564,-0.37103796,A
easy,A,4,8,15,-0.00535039,-0.43620479,A
easy,A,4,8,16,-0.08759406,0.02256932,B
easy,A,4,8,17,-0.21856371,0.02925186,B
easy,A,4,8,18,0.18204845,0.23857413,B
easy,A,4,8,19,-0.31263892,-0.19846682,B
easy,A,4,8,20,0.31070886,-0.04951269,B
easy,AB,4,1,1,-0.3054529,-0.44142736,A
easy,AB,4,1,2,-0.39108619,0.44841644,A
easy,AB,4,1,3,-0.20814918,0.38884996,A
easy,AB,4,1,4,-0.19541349,-0.02182823,A
easy,AB,4,1,5,0.19232384,-0.03266102,A
easy,AB,4,1,6,0.18683145,-0.38057476,A
easy,AB,4,1,7,0.31622789,-0.20315164,A
easy,AB,4,1,8,-0.3124055,0.19377141,A
easy,AB,4,1,9,0.20675747,0.23640957,A
easy,AB,4,1,10,0.11863894,-0.35496545,A
easy,AB,4,1,11,0.31059935,-0.41824626,B
easy,AB,4,1,12,0.18971301,0.39900802,B
easy,AB,4,1,13,-0.20709183,-0.40409028,B
easy,AB,4,1,14,-0.1081125,0.44387067,B
easy,AB,4,1,15,0.20117175,-0.17884227,B
easy,AB,4,1,16,-0.00993292,-0.1800009,B
easy,AB,4,1,17,-0.1137282,0.22746825,B
easy,AB,4,1,18,0.09971648,0.44589145,B
easy,AB,4,1,19,-0.08685547,0.01301335,B
easy,AB,4,1,20,-0.41083859,-0.04764648,B
easy,AB,4,2,1,0.20326153,0.37207668,A
easy,AB,4,2,2,-0.08792708,0.01846265,A
easy,AB,4,2,3,-0.31428762,-0.20709833,A
easy,AB,4,2,4,0.3170494,-0.17025216,A
easy,AB,4,2,5,-0.18384805,-0.16796955,A
easy,AB,4,2,6,-0.38087089,0.00635525,A
easy,AB,4,2,7,0.01605411,-0.16704059,A
easy,AB,4,2,8,0.28718144,-0.35291154,A
easy,AB,4,2,9,-0.38856106,-0.15263035,A
easy,AB,4,2,10,-0.08085537,0.40649567,A
easy,AB,4,2,11,-0.41737297,-0.38587028,B
easy,AB,4,2,12,-0.21241437,0.2238172,B
easy,AB,4,2,13,-0.11032028,0.240946,B
easy,AB,4,2,14,-0.19966175,0.0213463,B
easy,AB,4,2,15,0.28423804,0.22219321,B
easy,AB,4,2,16,0.21478772,-0.04854401,B
easy,AB,4,2,17,-0.41407913,0.22630387,B
easy,AB,4,2,18,-0.08994913,-0.15883042,B
easy,AB,4,2,19,-0.3871789,0.39875561,B
easy,AB,4,2,20,0.28809576,0.04943948,B
easy,AB,4,3,1,0.2804477,-0.20853108,A
easy,AB,4,3,2,-0.39090837,0.00166291,A
easy,AB,4,3,3,0.19206228,0.03487273,A
easy,AB,4,3,4,0.01882865,0.19840837,A
easy,AB,4,3,5,-0.21485183,-0.38658037,A
easy,AB,4,3,6,-0.29795634,-0.18081463,A
easy,AB,4,3,7,0.19295341,0.41108143,A
easy,AB,4,3,8,-0.19371626,0.41055154,A
easy,AB,4,3,9,-0.10753626,0.36087168,A
easy,AB,4,3,10,0.21746539,0.2429063,A
easy,AB,4,3,11,-0.08035786,-0.36055805,B
easy,AB,4,3,12,0.30331727000000003,-0.01497919,B
easy,AB,4,3,13,-0.01640883,-0.22667821,B
easy,AB,4,3,14,-0.29165743,-0.38734292,B
easy,AB,4,3,15,-0.38565766,0.36755203,B
easy,AB,4,3,16,0.19161332,-0.17311355,B
easy,AB,4,3,17,-0.2070956,0.23799819,B
easy,AB,4,3,18,0.11621332,-0.35975723,B
easy,AB,4,3,19,0.01509669,-0.00658418,B
easy,AB,4,3,20,-0.40702363,0.21287033,B
easy,AB,4,4,1,-0.30882864,-0.16904097,A
easy,AB,4,4,2,-0.08390218,0.35909197,A
easy,AB,4,4,3,-0.19946513,0.40586338,A
easy,AB,4,4,4,0.09235064,0.41793847,A
easy,AB,4,4,5,0.09770639,-0.384842,A
easy,AB,4,4,6,0.08533854,-0.21379875,A
easy,AB,4,4,7,-0.38043464,0.2396937,A
easy,AB,4,4,8,0.11725022,0.00118392,A
easy,AB,4,4,9,-0.41279653,0.42265572,A
easy,AB,4,4,10,4.9767e-4,0.19818504,A
easy,AB,4,4,11,0.28858239,0.43550749,B
easy,AB,4,4,12,0.19081266,-0.2246166,B
easy,AB,4,4,13,-0.08205577,0.18889699,B
easy,AB,4,4,14,-0.28608209,0.35384501,B
easy,AB,4,4,15,-0.01090467,0.44319319,B
easy,AB,4,4,16,-0.11489233,-0.35821344,B
easy,AB,4,4,17,0.21041854,0.01865284,B
easy,AB,4,4,18,-0.18144038,-0.42509833,B
easy,AB,4,4,19,0.28135658,-0.20796746,B
easy,AB,4,4,20,-0.18366008,-0.18070116,B
easy,AB,4,5,1,-0.08465673,-0.44015071,A
easy,AB,4,5,2,-0.217141,-0.19389681,A
easy,AB,4,5,3,-0.01118312,-0.02583916,A
easy,AB,4,5,4,0.09435567,-0.00265853,A
easy,AB,4,5,5,-0.01622194,-0.23037693,A
easy,AB,4,5,6,-0.31733227,0.39178665,A
easy,AB,4,5,7,-0.1114792,0.39937189,A
easy,AB,4,5,8,-0.30721494,0.04555762,A
easy,AB,4,5,9,-0.3160251,-0.22060324,A
easy,AB,4,5,10,0.29296274,0.22541571,A
easy,AB,4,5,11,-0.11338796,-0.20770444,B
easy,AB,4,5,12,0.1116305,0.35195889,B
easy,AB,4,5,13,0.18038014,0.16579708,B
easy,AB,4,5,14,0.21680547,-0.1700548,B
easy,AB,4,5,15,0.21956142,0.40038412,B
easy,AB,4,5,16,-0.2117384,0.3759868,B
easy,AB,4,5,17,-0.38512998,-0.4488984,B
easy,AB,4,5,18,-0.28762115,-0.43467793,B
easy,AB,4,5,19,0.31776532,-0.03651335,B
easy,AB,4,5,20,-0.30774761,0.21317595,B
easy,B,4,1,1,6.0385e-4,-0.03011363,A
easy,B,4,1,2,-0.29279063,0.38633793,A
easy,B,4,1,3,-0.08842319,-0.00418786,A
easy,B,4,1,4,-0.19344983,0.43536843,A
easy,B,4,1,5,-0.1033988,0.2247653,A
easy,B,4,1,6,-0.11709656,0.37631915,B
easy,B,4,1,7,-0.2939945,0.16643182,B
easy,B,4,1,8,0.21685124,0.36799649,B
easy,B,4,1,9,0.31040004,0.03688895,B
easy,B,4,1,10,0.21899648,0.02000945,B
easy,B,4,1,11,-0.31529744,-0.35176824,B
easy,B,4,1,12,-0.39447008,-0.03021597,B
easy,B,4,1,13,0.09777123,-0.37000546,B
easy,B,4,1,14,-0.18980053,-0.3967454,B
easy,B,4,1,15,-0.40264868,0.4113671,B
easy,B,4,1,16,0.00244424,-0.38861999,B
easy,B,4,1,17,-0.21486518,-0.0236551,B
easy,B,4,1,18,-0.1954426,0.1506738,B
easy,B,4,1,19,-0.10524484,-0.15102369,B
easy,B,4,1,20,0.30954741,-0.23588292,B
easy,B,4,2,1,-0.01933721,-0.19608669,A
easy,B,4,2,2,-0.19852483,-0.03029139,A
easy,B,4,2,3,-0.29326824,-0.18170112,A
easy,B,4,2,4,-0.18633279,0.43576798,A
easy,B,4,2,5,0.11719372,-0.0384502,A
easy,B,4,2,6,0.09211739,0.41997145,B
easy,B,4,2,7,0.11369411,-0.35401956,B
easy,B,4,2,8,0.3145596,0.41869051,B
easy,B,4,2,9,0.31378445,-0.43682314,B
easy,B,4,2,10,-0.28395626,-0.01045656,B
easy,B,4,2,11,0.21950522,0.21519112,B
easy,B,4,2,12,0.0063538,-0.41058192,B
easy,B,4,2,13,-0.30969434,-0.42814372,B
easy,B,4,2,14,-0.18498733,-0.4273525,B
easy,B,4,2,15,0.08515106,-0.23106722,B
easy,B,4,2,16,-0.00677413,0.37165883,B
easy,B,4,2,17,0.28534461,-0.00289412,B
easy,B,4,2,18,0.19944216,-0.42916188,B
easy,B,4,2,19,0.30499236,-0.21360688,B
easy,B,4,2,20,0.09832543,0.21972666,B
easy,B,4,3,1,-0.29816243,0.15497009,A
easy,B,4,3,2,0.01786489,0.19775972,A
easy,B,4,3,3,-0.40230172,-0.17057843,A
easy,B,4,3,4,0.10734116,-0.37810534,A
easy,B,4,3,5,-0.20428974,-0.2109605,A
easy,B,4,3,6,0.09935366,0.36215372,B
easy,B,4,3,7,0.00717864,0.37498252,B
easy,B,4,3,8,-0.39462187,0.35273718,B
easy,B,4,3,9,-0.00423995,-0.03738162,B
easy,B,4,3,10,-0.40669365,-0.04870612,B
easy,B,4,3,11,0.09261257,-0.20666973,B
easy,B,4,3,12,0.19987841,0.19843583,B
easy,B,4,3,13,-0.0141444,-0.22725075,B
easy,B,4,3,14,-0.28850715,-0.39004867,B
easy,B,4,3,15,-0.00868287,-0.35690083,B
easy,B,4,3,16,0.09545179,0.19623493,B
easy,B,4,3,17,0.31797044,0.44191451,B
easy,B,4,3,18,0.18479922,0.02064212,B
easy,B,4,3,19,-0.11215235,-0.02690563,B
easy,B,4,3,20,-0.11312955,-0.17955778,B
easy,B,4,4,1,-0.11586869,-0.38398261,A
easy,B,4,4,2,-0.18653809,-0.36706519,A
easy,B,4,4,3,0.09160668,-0.38252948,A
easy,B,4,4,4,-0.186636,-0.04106473,A
easy,B,4,4,5,0.30018354,-0.43686681,A
easy,B,4,4,6,0.09124812,0.39514266,B
easy,B,4,4,7,-0.18805371,0.35897394,B
easy,B,4,4,8,-0.10900959,-0.19751578,B
easy,B,4,4,9,-0.29748866,0.17396423,B
easy,B,4,4,10,0.1163991,0.23443057,B
easy,B,4,4,11,-0.08985847,0.03559293,B
easy,B,4,4,12,-0.39845472,-0.15040411,B
easy,B,4,4,13,0.19061195,0.35295183,B
easy,B,4,4,14,-0.0193971,0.42528327,B
easy,B,4,4,15,0.00160507,-0.40890035,B
easy,B,4,4,16,0.08899685,-0.1742887,B
easy,B,4,4,17,0.20090324,0.23489238,B
easy,B,4,4,18,0.09031164,0.01360831,B
easy,B,4,4,19,0.30025126,0.22884058,B
easy,B,4,4,20,-0.30008665,-0.17442672,B
easy,B,4,5,1,0.08094817,-0.19320158,A
easy,B,4,5,2,0.2087911,-0.21197605,A
easy,B,4,5,3,0.00995973,0.39046042,A
easy,B,4,5,4,-0.21513946,0.24109665,A
easy,B,4,5,5,-0.30279625,-0.24069825,A
easy,B,4,5,6,-0.29494169,-0.00374653,B
easy,B,4,5,7,0.30193093,-0.39085979,B
easy,B,4,5,8,0.30816842,0.23473933,B
easy,B,4,5,9,-0.09474162,-0.17088413,B
easy,B,4,5,10,-0.00390236,-0.39153508,B
easy,B,4,5,11,-0.10655511,-0.42013328,B
easy,B,4,5,12,0.31533525,-0.01732945,B
easy,B,4,5,13,0.09694136,0.43232389,B
easy,B,4,5,14,0.11852201,0.15711783000000001,B
easy,B,4,5,15,-0.1923831,0.41732056,B
easy,B,4,5,16,-0.09468542,0.35425767,B
easy,B,4,5,17,-0.21286457,-0.35446241,B
easy,B,4,5,18,-0.30033273,-0.36885131,B
easy,B,4,5,19,-0.40025582,-0.42978585,B
easy,B,4,5,20,0.08808975,-0.02831537,B
hard,A,4,4,1,0.21529336,-0.23829785,A
hard,A,4,4,2,0.10818679,0.00240796,A
hard,A,4,4,3,0.31657271,0.00609568,A
hard,A,4,4,4,-0.30502322,-0.22304543,A
hard,A,4,4,5,-0.2074579,0.40044136,A
hard,A,4,4,6,0.29630533,-0.15501788,A
hard,A,4,4,7,-0.28128933,-0.37240071,A
hard,A,4,4,8,-0.00115124,-0.42428959,A
hard,A,4,4,9,-0.11497162,-0.23945652,A
hard,A,4,4,10,-0.0957486,-0.40395101,A
hard,A,4,4,11,-0.19642595,0.20950276,A
hard,A,4,4,12,-0.31065686,0.42686141,A
hard,A,4,4,13,0.00538372,0.3735442,A
hard,A,4,4,14,0.20388449,0.21402594,A
hard,A,4,4,15,0.21702129,-0.36680592,A
hard,A,4,4,16,-0.40013365,-0.20699932,B
hard,A,4,4,17,-0.18893352,-0.37336776,B
hard,A,4,4,18,-0.3136953,0.15483555,B
hard,A,4,4,19,-0.01924353,0.01664938,B
hard,A,4,4,20,0.11647567,0.41475766,B
hard,A,4,5,1,0.08311196,-0.19171021,A
hard,A,4,5,2,0.21732771,-0.22825873,A
hard,A,4,5,3,-0.00322018,0.42803354,A
hard,A,4,5,4,-0.1908192,0.20625824,A
hard,A,4,5,5,-0.29425089,-0.24259582,A
hard,A,4,5,6,-0.28887465,0.04533829,A
hard,A,4,5,7,0.3008208,-0.38010874,A
hard,A,4,5,8,0.30210805,0.24066837,A
hard,A,4,5,9,-0.1041328,-0.22203228,A
hard,A,4,5,10,-0.00905208,-0.42106964,A
hard,A,4,5,11,-0.11662125,-0.42605271,A
hard,A,4,5,12,0.30943516,0.04448043,A
hard,A,4,5,13,0.10859931,0.42813891,A
hard,A,4,5,14,0.1064535,0.19792264,A
hard,A,4,5,15,-0.21360195,0.40332591,A
hard,A,4,5,16,-0.11938429,0.44128492,B
hard,A,4,5,17,-0.21157816,-0.44046242,B
hard,A,4,5,18,-0.31233385,-0.44215453,B
hard,A,4,5,19,-0.39248122,-0.38290426,B
hard,A,4,5,20,0.10464742,0.03443138,B
hard,A,4,6,1,-0.1938932,0.20068509,A
hard,A,4,6,2,0.18391571,0.44010348,A
hard,A,4,6,3,0.01681465,-0.41551902,A
hard,A,4,6,4,-0.38761782,0.15067356,A
hard,A,4,6,5,0.08835161,0.02654717,A
hard,A,4,6,6,-0.00924679,0.19216859,A
hard,A,4,6,7,-0.29402694,-0.18311625,A
hard,A,4,6,8,-0.3010945,0.01279771,A
hard,A,4,6,9,-0.09721996,0.16249763,A
hard,A,4,6,10,0.10206072,-0.17555257,A
hard,A,4,6,11,-0.01092837,0.36186225,A
hard,A,4,6,12,-0.38812198999999997,-0.19937646,A
hard,A,4,6,13,-0.183121,0.02429403,A
hard,A,4,6,14,-0.21969433,-0.17283244,A
hard,A,4,6,15,-0.31560793,0.21491288,A
hard,A,4,6,16,0.31518643,-0.184168,B
hard,A,4,6,17,-0.21938827,-0.42427371,B
hard,A,4,6,18,0.18625733,-0.17318452,B
hard,A,4,6,19,-0.41763947,-0.02217368,B
hard,A,4,6,20,-0.40200971,-0.36107689,B
hard,A,4,9,1,-0.10098312,0.23626633,A
hard,A,4,9,2,0.29056199,-0.36718976,A
hard,A,4,9,3,-0.08044683,-0.44930196,A
hard,A,4,9,4,0.20594708,-0.43127467,A
hard,A,4,9,5,-0.28078503,0.43529813,A
hard,A,4,9,6,-0.18717695,-0.43658839,A
hard,A,4,9,7,-0.00672427,0.02863277,A
hard,A,4,9,8,-0.29250835,-0.42920959,A
hard,A,4,9,9,0.00720363,-0.2314993,A
hard,A,4,9,10,0.30351875,-0.00407885,A
hard,A,4,9,11,0.21343257,0.40165985,A
hard,A,4,9,12,0.01808175,-0.42947981,A
hard,A,4,9,13,-0.39106224,0.15389112,A
hard,A,4,9,14,-0.08827834,-0.22760188,A
hard,A,4,9,15,0.08263236,0.37580437,A
hard,A,4,9,16,-0.39682423,-0.17814442,B
hard,A,4,9,17,0.08664444,-0.18425666,B
hard,A,4,9,18,0.11447094,-0.04033262,B
hard,A,4,9,19,0.01749337,0.35950746,B
hard,A,4,9,20,0.01856896,0.22272416,B
hard,A,4,10,1,-0.21941126,0.41108736,A
hard,A,4,10,2,-0.38624945,-0.42616955,A
hard,A,4,10,3,0.01250916,0.19884472,A
hard,A,4,10,4,-0.38078109,0.15282452,A
