person,trial,id,found,difficulty,common,x,y,class
2,4,10,9,hard,B,-0.38451938,-0.01991854,B
2,4,19,10,hard,B,-0.08906188,-0.03613021,B
2,4,9,11,hard,B,-0.00711043,0.00849579,B
2,4,18,12,hard,B,0.21782424,-0.04123043,B
2,4,11,13,hard,B,0.10596454,-0.19047381,B
2,4,20,14,hard,B,-0.10207604,-0.21360155,B
2,4,5,15,hard,B,-0.2123503,-0.17255556,A
2,4,13,16,hard,B,-0.0102687,-0.1654298,B
2,4,3,17,hard,B,-0.38129864,-0.2256855,A
2,4,14,18,hard,B,-0.29147495,-0.41181128,B
2,4,15,19,hard,B,-0.00256344,-0.41564114,B
2,4,4,20,hard,B,0.08812634,-0.39036516,A
2,5,11,1,hard,B,-0.40582584,0.3948146,B
2,5,19,2,hard,B,-0.2015536,0.4311804,B
2,5,9,3,hard,B,0.01569697,0.37236405,B
2,5,15,4,hard,B,0.09281317,0.40865307,B
2,5,4,5,hard,B,0.18760988,0.37896019,A
2,5,1,6,hard,B,0.31627803,0.43388972,A
2,5,8,7,hard,B,0.30506739,0.20263011,B
2,5,12,8,hard,B,0.11756436,0.22449271,B
2,5,7,9,hard,B,-0.39767375,0.21982815,B
2,5,13,10,hard,B,-0.39690907,-0.0134683,B
2,5,16,11,hard,B,-0.31874301,0.03607244,B
2,5,17,12,hard,B,-0.0867947,0.01931773,B
2,5,20,13,hard,B,4.6205e-4,-0.04636532,B
2,5,3,14,hard,B,0.21851005,0.02673313,A
2,5,18,15,hard,B,0.28349371,-0.19001944,B
2,5,6,16,hard,B,-0.11370089,-0.17392987,B
2,5,5,17,hard,B,-0.31157087,-0.23411411,A
2,5,14,18,hard,B,-0.28069873,-0.40201142,B
2,5,2,19,hard,B,-0.41692991,-0.44986586,A
2,7,4,1,hard,B,-0.30451601,0.38064552,A
2,7,10,2,hard,B,-0.20182054,0.41331581,B
2,7,3,3,hard,B,-0.11415078,0.37386415,A
2,7,2,4,hard,B,0.00275615,0.44876692,A
2,7,11,5,hard,B,0.20900502,0.38593696,B
2,7,7,6,hard,B,0.29424403,0.38205441,B
2,7,6,7,hard,B,0.28835528,0.20242184,B
2,7,20,8,hard,B,0.09072627,0.18113634,B
2,7,13,9,hard,B,-0.30410688,0.24495647,B
2,7,17,10,hard,B,-0.38243152,0.15024092,B
2,7,14,11,hard,B,-0.41114644,0.04310005,B
2,7,9,12,hard,B,-0.40664785,-0.19696117,B
2,7,1,13,hard,B,-0.20451432,-0.20608553,A
2,7,8,14,hard,B,-0.1056269,-0.18126069,B
2,7,19,15,hard,B,-0.00648445,-0.19717742,B
2,7,16,16,hard,B,0.0911291,-0.20039067,B
2,7,12,17,hard,B,0.21732492,-0.23440807,B
2,7,5,18,hard,B,0.1085836,-0.38398576,A
2,7,18,19,hard,B,-0.2920224,-0.35373153,B
2,7,15,20,hard,B,-0.39146489,-0.38267064,B
